Actual,Predicted,CustomerId,Gender,Age,Geography,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited (Actual),Exited (Predicted)
0,1,15698792,0,48,0,6,671,119769.77,1,0,1,66032.65,Retain,Churn
0,1,15591724,0,44,0,5,560,143244.97,1,1,0,98661.27,Retain,Churn
0,1,15571281,1,28,0,10,651,79562.98,1,1,1,74687.37,Retain,Churn
0,0,15661380,1,69,0,6,682,0.0,2,0,1,149604.18,Retain,Retain
0,0,15728885,1,41,0,0,808,0.0,1,1,1,79888.78,Retain,Retain
0,0,15618950,1,26,2,8,644,96659.64,2,1,1,138775.69,Retain,Retain
0,0,15609804,1,29,0,1,688,0.0,2,1,0,154695.57,Retain,Retain
0,0,15735849,0,26,0,2,617,165947.99,2,0,1,168834.38,Retain,Retain
0,1,15652948,1,33,0,4,738,92676.3,1,1,0,105817.63,Retain,Churn
0,1,15618155,1,45,0,5,663,83195.12,1,1,1,48682.1,Retain,Churn
1,1,15566378,1,48,0,5,515,129387.94,1,0,1,147955.91,Churn,Churn
0,0,15565879,0,28,0,9,845,0.0,2,1,1,56185.98,Retain,Retain
0,1,15792922,1,38,2,9,639,130233.14,1,1,1,81861.1,Retain,Churn
0,1,15770567,0,32,0,3,557,123502.53,1,1,1,69826.8,Retain,Churn
0,0,15738042,1,37,1,8,543,140894.06,2,1,1,118059.19,Retain,Retain
0,1,15714920,1,44,1,7,585,163867.86,1,1,1,112333.22,Retain,Churn
0,0,15782121,0,27,0,2,610,0.0,2,1,0,14546.76,Retain,Retain
0,0,15673180,0,18,1,2,727,93816.7,2,1,0,126172.11,Retain,Retain
0,0,15660636,0,40,2,8,540,0.0,2,1,0,3560.0,Retain,Retain
0,0,15664504,1,35,0,7,418,0.0,2,1,1,88878.15,Retain,Retain
0,1,15790322,0,32,0,0,660,114668.89,1,1,0,84605.0,Retain,Churn
0,1,15739847,1,38,1,5,850,146756.68,1,1,0,78268.61,Retain,Churn
1,1,15699415,0,46,0,6,618,150213.71,1,1,0,120668.46,Churn,Churn
0,0,15665521,1,18,1,5,642,111183.53,2,0,1,10063.75,Retain,Retain
1,1,15682868,0,40,0,9,850,99816.46,1,1,1,163989.66,Churn,Churn
0,0,15584462,1,34,0,9,739,0.0,1,1,0,60584.33,Retain,Retain
0,0,15661708,0,41,0,5,508,0.0,2,1,1,94170.84,Retain,Retain
0,0,15584452,1,41,0,6,667,0.0,2,0,0,167181.77,Retain,Retain
0,1,15717010,0,60,0,5,741,0.0,1,1,1,38914.51,Retain,Churn
0,0,15643828,1,29,0,7,592,0.0,2,1,1,91196.67,Retain,Retain
1,1,15733361,0,45,1,6,651,86714.06,1,1,0,85869.89,Churn,Churn
0,0,15795488,1,52,2,2,773,0.0,2,1,0,57337.79,Retain,Retain
0,1,15581551,1,41,2,8,850,132838.07,1,1,1,175347.28,Retain,Churn
1,1,15632051,0,42,1,10,550,128707.31,1,1,0,63092.65,Churn,Churn
0,0,15780409,1,40,0,6,783,0.0,2,1,0,109742.55,Retain,Retain
0,0,15572767,1,29,0,2,777,0.0,2,1,0,124489.88,Retain,Retain
1,1,15590337,1,29,0,6,659,123192.12,1,1,1,56971.41,Churn,Churn
1,1,15634551,1,46,1,3,727,115248.11,4,1,0,130752.01,Churn,Churn
0,1,15669290,1,38,0,8,603,59360.77,1,1,1,191457.06,Retain,Churn
0,0,15621140,1,37,2,9,644,0.0,2,1,1,96442.86,Retain,Retain
0,1,15613518,0,35,0,6,647,112668.7,1,0,1,122584.29,Retain,Churn
0,0,15728043,0,37,1,7,648,138503.51,2,1,0,57215.85,Retain,Retain
0,1,15570073,1,57,2,1,721,0.0,1,1,1,195940.96,Retain,Churn
0,0,15777033,1,29,0,7,524,0.0,2,1,1,105448.74,Retain,Retain
0,0,15682454,0,34,0,3,626,0.0,2,1,1,37870.29,Retain,Retain
0,0,15758513,1,43,0,7,569,0.0,2,1,0,52534.81,Retain,Retain
0,1,15772604,1,36,2,1,578,157267.95,2,1,0,141533.19,Retain,Churn
0,1,15721715,0,40,0,9,769,133871.05,1,1,1,50568.02,Retain,Churn
0,0,15688563,1,31,1,4,694,141989.27,2,1,0,26116.82,Retain,Retain
0,0,15772009,0,41,0,5,664,0.0,1,1,1,152054.33,Retain,Retain
0,0,15809585,1,38,0,7,646,0.0,2,1,0,1528.4,Retain,Retain
1,1,15593778,0,29,0,3,779,46388.16,3,1,0,127939.26,Churn,Churn
1,1,15655360,0,72,1,5,782,148666.99,1,1,0,2605.65,Churn,Churn
1,1,15780909,1,34,1,7,769,115101.5,1,0,0,57841.89,Churn,Churn
0,1,15757310,1,67,1,6,655,148363.38,1,1,1,186995.17,Retain,Churn
1,1,15801411,1,46,2,4,623,0.0,1,1,0,5549.11,Churn,Churn
0,1,15761706,0,39,2,8,705,144102.32,1,1,1,11682.36,Retain,Churn
1,1,15658409,1,41,0,5,686,128876.71,3,1,1,106939.34,Churn,Churn
0,0,15810010,1,36,1,6,678,118448.15,2,1,0,53172.02,Retain,Retain
0,0,15627027,1,39,0,5,738,0.0,2,1,1,114388.98,Retain,Retain
0,0,15624374,1,28,0,9,703,0.0,2,0,1,2151.17,Retain,Retain
0,0,15720083,1,42,2,1,554,0.0,2,0,1,183492.9,Retain,Retain
1,1,15752294,0,38,0,9,582,135979.01,4,1,1,76582.95,Churn,Churn
1,0,15743193,1,37,0,6,644,117271.8,2,1,0,104217.96,Churn,Retain
0,0,15696733,1,29,0,4,724,0.0,1,1,0,8982.75,Retain,Retain
0,0,15677522,1,33,0,1,593,0.0,2,0,0,9984.4,Retain,Retain
0,0,15643523,0,30,2,10,710,0.0,2,1,0,19500.1,Retain,Retain
0,1,15624936,1,35,0,8,631,129205.49,1,1,1,79146.36,Retain,Churn
1,0,15716085,0,41,2,8,739,0.0,1,1,0,191694.77,Churn,Retain
1,0,15641688,1,18,2,7,644,0.0,1,0,1,59645.24,Churn,Retain
0,0,15796834,1,35,1,7,652,104015.54,2,1,1,55207.88,Retain,Retain
0,0,15720123,1,37,2,3,554,0.0,2,1,0,166177.3,Retain,Retain
0,0,15604732,0,30,0,9,483,0.0,2,0,0,136356.97,Retain,Retain
0,1,15723484,0,42,1,1,669,103873.39,1,1,0,148611.52,Retain,Churn
1,1,15807120,0,52,1,3,841,112383.03,1,1,0,85516.37,Churn,Churn
0,0,15810891,1,34,0,2,662,117731.79,2,0,1,55120.79,Retain,Retain
0,1,15640407,1,45,1,0,821,135827.33,2,1,1,131778.58,Retain,Churn
0,1,15778838,1,38,0,9,783,114135.17,1,1,0,153269.98,Retain,Churn
0,0,15709256,0,28,0,9,850,0.0,2,1,1,164864.67,Retain,Retain
0,1,15742285,1,62,0,6,559,118756.62,1,1,1,20367.68,Retain,Churn
0,1,15729019,1,34,2,8,602,98382.72,1,1,0,39542.0,Retain,Churn
1,1,15608588,1,41,1,2,563,100520.92,1,1,1,19412.8,Churn,Churn
0,0,15610557,0,35,2,7,695,79858.13,2,1,1,127977.66,Retain,Retain
0,0,15786418,0,20,0,6,546,0.0,1,0,1,20508.85,Retain,Retain
0,1,15653050,0,76,1,10,719,95052.29,1,1,0,176244.87,Retain,Churn
0,1,15744914,1,42,1,1,539,177728.55,1,1,0,105013.63,Retain,Churn
0,1,15669611,1,71,0,3,632,83116.68,1,1,1,27597.76,Retain,Churn
0,1,15594786,1,34,1,7,772,111565.91,1,1,1,121073.23,Retain,Churn
0,1,15649211,1,40,2,8,708,83015.71,1,1,0,101089.76,Retain,Churn
0,1,15766066,0,28,1,1,668,124511.01,1,0,0,114258.18,Retain,Churn
0,1,15772216,0,67,0,1,738,130652.52,1,0,1,22762.23,Retain,Churn
0,0,15619898,1,55,0,5,785,0.0,2,1,1,7008.65,Retain,Retain
0,0,15724543,1,61,0,5,597,0.0,2,1,1,81299.17,Retain,Retain
0,1,15755084,1,37,0,7,531,121854.45,1,1,0,147521.35,Retain,Churn
0,0,15730441,1,26,0,10,509,0.0,2,1,1,6177.83,Retain,Retain
0,1,15666767,1,35,0,1,508,86893.28,1,0,0,59374.82,Retain,Churn
0,1,15690456,0,32,1,7,749,79523.13,1,0,1,157648.12,Retain,Churn
1,1,15570533,0,55,1,7,621,131033.76,1,0,1,75685.59,Churn,Churn
0,1,15797692,0,33,0,7,659,89939.62,1,1,0,136540.09,Retain,Churn
1,1,15603135,0,59,1,3,634,95727.05,1,0,0,97939.4,Churn,Churn
0,0,15698927,1,39,0,7,675,0.0,2,0,1,36267.21,Retain,Retain
0,0,15687363,1,31,0,3,770,155047.56,2,1,1,186064.34,Retain,Retain
0,0,15733444,0,29,0,9,736,0.0,2,0,0,176152.7,Retain,Retain
0,1,15678057,1,44,0,10,524,118569.03,2,0,0,82117.2,Retain,Churn
0,0,15806918,1,28,0,5,674,0.0,1,1,1,151925.25,Retain,Retain
0,0,15638247,1,44,2,9,700,0.0,2,1,0,142287.65,Retain,Retain
0,0,15674833,0,35,0,1,741,0.0,2,1,0,36557.55,Retain,Retain
0,1,15812534,1,40,0,1,455,0.0,3,0,1,129975.34,Retain,Churn
0,1,15586522,1,37,2,2,608,130461.02,1,1,0,21967.15,Retain,Churn
0,0,15794297,1,36,0,1,776,0.0,2,1,0,53477.76,Retain,Retain
1,1,15737025,1,33,0,1,635,0.0,3,0,0,178067.33,Churn,Churn
0,0,15615931,0,37,0,4,746,0.0,2,0,1,171039.56,Retain,Retain
1,0,15664860,0,47,2,3,692,0.0,2,1,0,150802.41,Churn,Retain
0,1,15664539,1,35,2,9,683,61172.04,1,0,0,82951.12,Retain,Churn
0,0,15583692,0,35,1,2,591,90194.34,2,1,0,57064.57,Retain,Retain
0,1,15693131,0,24,0,3,581,95508.2,1,1,1,45755.0,Retain,Churn
0,1,15779973,1,35,1,3,684,99967.76,1,1,1,176882.08,Retain,Churn
0,1,15620557,1,37,2,4,561,101470.29,1,0,1,88838.14,Retain,Churn
0,1,15639549,0,33,1,4,718,70541.06,1,0,0,88592.8,Retain,Churn
0,1,15618750,1,31,0,8,590,112211.61,1,1,0,26261.42,Retain,Churn
0,1,15796790,0,47,0,8,573,154543.98,1,1,0,29586.73,Retain,Churn
1,1,15668309,0,40,0,0,350,111098.85,1,1,1,172321.21,Churn,Churn
1,1,15732437,0,44,1,0,504,131873.07,2,1,1,158036.72,Churn,Churn
0,1,15665158,1,27,2,1,813,137275.36,1,0,1,115733.16,Retain,Churn
0,1,15689322,1,31,2,3,641,153316.14,1,1,0,59927.99,Retain,Churn
0,0,15596624,0,22,0,9,662,0.0,2,1,1,44377.65,Retain,Retain
0,1,15601977,1,44,2,2,497,121250.04,1,0,1,79691.4,Retain,Churn
0,0,15801462,1,31,0,8,716,109578.04,2,1,1,51503.51,Retain,Retain
0,1,15566139,0,37,0,5,526,53573.18,1,1,0,62830.97,Retain,Churn
0,1,15791006,0,34,1,6,760,58003.41,1,1,0,90346.1,Retain,Churn
0,1,15668057,0,31,0,6,669,113000.66,1,1,0,40467.82,Retain,Churn
0,0,15580805,1,27,0,10,655,0.0,2,1,0,51620.94,Retain,Retain
1,1,15658768,0,49,0,2,547,0.0,1,0,0,65466.93,Churn,Churn
1,1,15613048,0,40,1,5,648,139973.65,1,1,1,667.66,Churn,Churn
0,1,15803654,0,31,0,2,790,151290.16,1,1,1,172437.12,Retain,Churn
1,1,15662337,0,50,1,1,744,121498.11,2,0,1,106061.47,Churn,Churn
0,0,15650924,0,32,2,4,761,103515.39,2,1,1,177622.38,Retain,Retain
0,0,15647203,0,35,0,3,750,0.0,1,1,0,191520.5,Retain,Retain
0,0,15682778,1,34,0,9,680,0.0,2,1,1,95686.6,Retain,Retain
0,1,15579820,1,38,2,6,704,106687.76,1,1,0,173776.5,Retain,Churn
0,0,15709354,0,41,0,2,521,0.0,2,1,1,113089.43,Retain,Retain
0,0,15728480,0,35,0,8,452,0.0,2,1,1,149614.81,Retain,Retain
0,1,15641091,0,31,0,5,695,106089.2,1,0,0,99537.68,Retain,Churn
1,1,15603111,1,71,2,10,850,69608.14,1,1,0,97893.4,Churn,Churn
0,0,15679693,1,31,0,5,625,0.0,2,0,1,90.07,Retain,Retain
0,1,15797190,0,40,1,7,608,96202.32,1,0,0,161154.85,Retain,Churn
0,0,15788025,0,38,0,0,715,0.0,2,1,1,332.81,Retain,Retain
0,0,15646168,1,33,2,5,834,0.0,2,1,0,66285.18,Retain,Retain
0,1,15580493,1,33,0,1,469,127818.52,1,1,0,163477.22,Retain,Churn
1,0,15726720,0,40,0,7,480,0.0,1,1,0,170332.67,Churn,Retain
0,1,15735799,1,58,1,3,527,137318.42,1,1,1,126144.96,Retain,Churn
0,0,15773098,1,34,2,5,834,0.0,2,0,0,53437.1,Retain,Retain
0,0,15668971,0,40,0,4,583,55776.39,2,1,0,26920.43,Retain,Retain
0,1,15603221,1,32,1,4,696,84421.62,1,0,1,52314.71,Retain,Churn
0,1,15740043,1,32,0,5,606,83161.65,1,1,1,116885.59,Retain,Churn
0,0,15712264,0,39,0,10,713,0.0,2,1,1,126263.97,Retain,Retain
0,0,15751926,1,42,1,3,821,87807.29,2,1,1,64613.81,Retain,Retain
0,0,15589401,0,30,0,4,550,0.0,2,1,0,89216.29,Retain,Retain
0,0,15742019,0,39,0,6,675,0.0,2,0,0,83419.15,Retain,Retain
0,0,15660611,1,39,2,3,748,0.0,2,1,1,123998.52,Retain,Retain
0,0,15607634,1,40,1,9,606,95293.86,2,0,1,96985.58,Retain,Retain
0,1,15595036,1,30,1,7,726,92847.59,1,1,0,146154.06,Retain,Churn
0,0,15745794,1,30,0,6,547,0.0,2,1,1,18471.86,Retain,Retain
0,0,15781689,1,35,2,5,758,0.0,2,1,0,95009.6,Retain,Retain
0,0,15696054,1,37,0,2,596,0.0,1,0,1,121175.86,Retain,Retain
0,0,15752467,1,34,2,3,720,0.0,2,1,1,77047.78,Retain,Retain
0,0,15597739,1,37,0,3,674,0.0,1,1,0,158049.9,Retain,Retain
0,0,15651336,0,32,0,4,756,0.0,2,1,0,147040.25,Retain,Retain
0,1,15636061,1,78,1,4,649,68345.86,2,1,1,142566.75,Retain,Churn
0,0,15723013,1,28,1,7,613,76656.4,2,1,1,185483.24,Retain,Retain
0,0,15784148,1,62,0,9,643,0.0,2,0,0,155870.82,Retain,Retain
0,0,15578098,1,31,0,8,600,0.0,2,1,1,121555.51,Retain,Retain
0,1,15638621,1,39,2,1,735,60374.98,1,1,0,40223.74,Retain,Churn
0,0,15720924,0,34,0,1,585,0.0,1,1,1,75503.6,Retain,Retain
1,1,15566531,1,33,1,4,724,88046.88,1,0,1,186942.49,Churn,Churn
0,0,15718064,1,29,2,2,635,0.0,2,0,0,117173.8,Retain,Retain
0,0,15605067,1,19,0,9,472,0.0,2,1,0,3453.4,Retain,Retain
0,0,15655335,1,36,0,1,590,0.0,2,1,0,48876.84,Retain,Retain
0,1,15607301,0,63,2,8,651,129968.67,1,1,1,11830.53,Retain,Churn
0,1,15694628,0,39,1,4,686,157731.6,2,1,0,162820.6,Retain,Churn
0,0,15607112,1,32,0,6,606,0.0,2,0,1,36540.63,Retain,Retain
0,1,15635775,1,33,0,3,781,89276.48,1,1,0,6959.0,Retain,Churn
0,1,15644280,1,45,0,4,593,138825.19,1,0,0,10828.78,Retain,Churn
0,1,15708362,1,63,0,4,793,103729.79,2,1,1,80272.06,Retain,Churn
0,1,15771997,0,31,0,10,791,75499.24,1,1,0,22184.14,Retain,Churn
0,1,15730579,1,68,0,5,850,169445.4,1,1,1,186335.07,Retain,Churn
0,1,15728005,0,57,0,9,698,111359.55,2,1,0,105715.01,Retain,Churn
1,0,15791674,0,34,0,10,846,142388.61,2,0,1,68393.64,Churn,Retain
0,0,15754599,1,42,0,4,765,123311.39,2,1,1,82868.34,Retain,Retain
0,1,15693690,1,52,2,7,574,115532.52,1,1,0,196257.67,Retain,Churn
1,1,15728963,0,51,1,10,617,167273.71,1,0,0,93439.75,Churn,Churn
0,0,15659710,1,25,0,5,581,77886.53,2,1,0,150319.49,Retain,Retain
0,1,15658675,1,37,1,6,710,135795.63,1,0,1,46523.6,Retain,Churn
0,1,15638788,1,32,0,8,550,97514.07,1,1,1,199138.84,Retain,Churn
1,1,15609735,1,51,1,6,533,127545.56,2,0,0,79559.02,Churn,Churn
0,1,15771477,1,49,0,9,779,106160.37,1,0,0,116893.87,Retain,Churn
0,0,15570145,0,23,0,2,763,0.0,2,1,0,153983.99,Retain,Retain
0,0,15797149,0,36,2,4,563,143680.47,2,1,1,63531.19,Retain,Retain
0,1,15636912,1,38,2,3,678,124483.53,1,1,0,126253.31,Retain,Churn
0,1,15687828,0,31,2,5,644,86006.3,1,1,1,73922.95,Retain,Churn
0,1,15667424,0,43,1,7,682,111094.05,2,1,1,64679.3,Retain,Churn
0,0,15759872,1,22,0,9,625,0.0,2,1,0,157072.91,Retain,Retain
0,0,15572374,1,36,2,1,733,0.0,2,0,1,108377.82,Retain,Retain
0,0,15754926,0,30,0,6,512,0.0,2,1,0,88827.31,Retain,Retain
0,1,15687431,0,41,0,7,642,115171.71,1,1,1,37674.47,Retain,Churn
0,0,15604515,0,22,1,10,737,111543.26,2,0,0,106327.85,Retain,Retain
0,1,15682839,0,57,0,8,575,137936.94,1,1,1,84475.13,Retain,Churn
0,0,15624677,0,37,1,3,543,122304.65,2,0,0,33998.7,Retain,Retain
0,1,15646366,1,41,1,8,521,120586.54,1,0,1,20491.15,Retain,Churn
0,0,15701768,1,32,0,3,637,0.0,2,1,1,197827.06,Retain,Retain
0,1,15623566,1,40,0,9,714,46520.69,1,1,1,96687.25,Retain,Churn
0,1,15681274,0,56,2,2,726,105473.74,1,1,1,46044.7,Retain,Churn
0,0,15762573,0,34,2,7,680,0.0,2,1,0,98949.85,Retain,Retain
1,1,15706458,1,39,1,5,812,115730.71,3,1,1,185599.34,Churn,Churn
0,1,15654222,1,30,2,3,757,145396.49,1,0,1,198341.15,Retain,Churn
1,1,15704053,1,62,2,3,710,131078.42,2,1,0,119348.76,Churn,Churn
1,1,15724321,0,47,1,9,516,128298.74,1,0,0,149614.17,Churn,Churn
0,1,15621815,0,40,0,6,803,165526.71,1,1,0,12328.08,Retain,Churn
0,1,15724876,0,38,0,5,560,83714.41,1,1,1,33245.97,Retain,Churn
0,0,15696588,0,36,0,3,679,0.0,2,1,1,2243.41,Retain,Retain
0,1,15612832,1,32,0,7,526,125540.05,1,0,0,86786.41,Retain,Churn
0,0,15804295,1,41,0,2,485,100254.76,2,1,1,12706.67,Retain,Retain
1,0,15712536,0,36,0,3,625,0.0,2,1,0,41295.1,Churn,Retain
0,1,15662494,1,43,2,7,773,138150.57,1,1,1,177357.16,Retain,Churn
1,1,15807728,0,45,0,1,530,0.0,1,0,1,190663.89,Churn,Churn
1,1,15764916,0,43,1,7,616,95984.21,1,0,1,115262.54,Churn,Churn
0,0,15615330,1,23,0,10,651,0.0,2,1,1,170099.23,Retain,Retain
0,1,15638487,1,38,1,2,586,136858.42,1,0,1,189143.94,Retain,Churn
0,1,15627859,1,29,1,7,607,102609.0,1,1,0,163257.44,Retain,Churn
0,0,15622192,1,39,2,3,724,0.0,2,0,1,95562.81,Retain,Retain
0,0,15789413,1,64,0,3,733,0.0,2,1,1,75272.63,Retain,Retain
0,1,15583221,1,70,1,3,667,77356.92,2,1,1,20881.96,Retain,Churn
1,0,15768495,0,32,0,8,700,110923.15,2,1,1,161845.81,Churn,Retain
0,1,15644103,1,78,2,2,659,151675.65,1,0,1,49978.67,Retain,Churn
0,1,15741197,1,22,2,8,710,0.0,3,1,0,107292.91,Retain,Churn
1,0,15664547,1,37,0,7,760,0.0,1,0,0,32863.24,Churn,Retain
0,0,15797293,0,25,0,3,677,0.0,2,1,0,179608.96,Retain,Retain
0,0,15572021,0,29,1,8,798,80204.11,2,1,0,70223.22,Retain,Retain
0,0,15637461,1,35,0,7,758,0.0,2,1,0,77951.84,Retain,Retain
0,0,15620577,1,45,0,4,715,0.0,2,1,1,55043.93,Retain,Retain
0,0,15609643,1,32,1,9,752,115587.49,2,0,1,101677.46,Retain,Retain
1,1,15785358,1,46,1,8,586,106968.96,1,1,1,79366.98,Churn,Churn
0,0,15603883,1,36,0,4,818,0.0,2,1,1,8037.03,Retain,Retain
0,1,15782550,0,41,1,0,490,139659.04,1,1,1,176254.12,Retain,Churn
1,1,15775761,0,69,1,5,610,86038.21,3,0,0,192743.06,Churn,Churn
1,0,15680201,1,24,1,5,627,102773.2,2,1,0,56793.02,Churn,Retain
0,0,15767594,0,35,0,8,533,0.0,2,1,1,187900.12,Retain,Retain
1,1,15591985,0,51,0,8,708,70754.18,1,1,1,92920.04,Churn,Churn
0,1,15789339,1,59,0,4,681,122781.51,1,0,1,140166.95,Retain,Churn
0,0,15781530,1,21,0,8,690,0.0,2,1,1,155782.89,Retain,Retain
0,1,15705174,1,68,1,7,656,153545.11,1,1,1,186574.68,Retain,Churn
0,1,15572114,1,40,2,1,673,121629.22,1,1,1,3258.6,Retain,Churn
0,0,15804009,1,36,1,8,806,167983.17,2,1,1,106714.28,Retain,Retain
1,1,15662698,0,43,2,7,648,81153.82,1,1,1,144532.85,Churn,Churn
0,1,15696047,1,35,0,6,501,99760.84,1,1,1,13591.52,Retain,Churn
0,1,15701160,0,43,1,4,556,125890.72,1,1,1,74854.97,Retain,Churn
0,0,15790093,0,27,0,2,627,0.0,2,1,0,125451.01,Retain,Retain
0,1,15632143,1,31,0,2,652,119148.55,1,0,0,149740.22,Retain,Churn
0,1,15736778,0,60,1,1,807,72948.58,2,1,1,17355.36,Retain,Churn
0,0,15734917,1,21,1,8,708,133974.36,2,1,0,50294.09,Retain,Retain
0,1,15643903,1,27,0,1,619,154483.98,1,1,0,156394.74,Retain,Churn
0,0,15569526,1,40,0,10,601,98627.13,2,0,0,77977.69,Retain,Retain
0,1,15777067,1,64,0,2,445,136770.67,1,0,1,43678.06,Retain,Churn
0,1,15795511,1,39,1,4,800,95252.72,1,1,0,13906.34,Retain,Churn
0,1,15610419,1,33,0,3,554,117413.95,1,1,1,12766.74,Retain,Churn
1,1,15644994,1,54,1,4,714,137986.58,2,0,1,51308.54,Churn,Churn
0,1,15703707,1,44,0,10,656,143571.52,1,0,0,127444.14,Retain,Churn
1,1,15659327,1,49,0,5,520,121197.64,1,1,0,72577.33,Churn,Churn
0,1,15771323,1,39,2,5,480,121626.9,1,1,1,82438.13,Retain,Churn
0,0,15750549,1,30,1,1,660,84440.1,2,1,1,60485.98,Retain,Retain
0,0,15698462,1,36,0,4,532,0.0,2,1,1,132798.78,Retain,Retain
0,0,15739692,1,42,0,1,679,0.0,2,0,0,71823.15,Retain,Retain
0,1,15744041,0,26,0,3,780,140356.7,1,1,0,117144.15,Retain,Churn
0,0,15700714,1,29,0,7,747,0.0,2,1,1,141706.43,Retain,Retain
0,1,15777743,0,39,0,3,705,92224.56,1,1,1,54517.25,Retain,Churn
0,0,15623143,0,43,0,9,732,0.0,2,1,0,183147.17,Retain,Retain
0,1,15712568,1,40,2,10,515,121355.99,1,1,0,138360.29,Retain,Churn
0,1,15617432,0,40,1,9,816,109003.26,1,1,1,79580.56,Retain,Churn
1,1,15650424,0,48,0,3,641,147341.43,1,1,1,157458.61,Churn,Churn
0,1,15728829,1,18,0,7,509,102983.91,1,1,0,171770.58,Retain,Churn
0,1,15680430,0,49,1,4,601,96252.98,2,1,0,104263.82,Retain,Churn
1,0,15687626,1,39,0,4,527,0.0,2,1,0,167183.07,Churn,Retain
0,1,15609187,0,27,0,5,455,155879.09,2,0,0,70774.97,Retain,Churn
0,0,15609521,1,34,1,4,803,142929.16,2,1,1,114869.56,Retain,Retain
0,1,15752626,1,32,0,7,553,64082.09,1,0,1,109159.58,Retain,Churn
0,0,15571756,0,28,0,5,724,0.0,1,1,0,59351.68,Retain,Retain
0,0,15814040,0,45,0,1,610,0.0,2,1,1,199657.46,Retain,Retain
0,0,15658211,0,39,2,2,559,0.0,2,1,1,121151.1,Retain,Retain
1,1,15742091,0,35,1,6,825,118336.95,1,1,0,26342.33,Churn,Churn
0,1,15787168,0,28,2,8,819,168253.21,1,1,1,102799.14,Retain,Churn
0,1,15772363,0,42,1,0,772,101979.16,1,1,0,90928.48,Retain,Churn
0,1,15659364,1,23,2,5,685,164902.43,1,0,0,141152.28,Retain,Churn
0,0,15738980,1,43,0,2,506,0.0,2,1,0,105568.6,Retain,Retain
0,0,15794236,1,22,1,10,642,111812.52,2,1,1,183045.46,Retain,Retain
0,0,15721383,1,40,2,10,627,0.0,2,1,1,194792.42,Retain,Retain
0,1,15652981,1,30,1,2,600,119755.0,1,1,1,21852.91,Retain,Churn
1,1,15722731,1,46,0,0,653,119556.1,1,1,0,78250.13,Churn,Churn
1,1,15640507,0,35,2,3,762,119349.69,3,1,1,47114.18,Churn,Churn
0,1,15578878,0,30,2,3,569,139528.23,1,1,1,33230.37,Retain,Churn
0,1,15744295,1,40,0,1,756,94773.11,1,1,0,114279.63,Retain,Churn
0,1,15776558,1,31,0,1,673,108345.22,1,0,1,38802.03,Retain,Churn
0,1,15596136,0,36,0,9,637,166939.88,1,1,1,72504.76,Retain,Churn
0,1,15704597,1,33,0,7,644,174571.36,1,0,1,43943.09,Retain,Churn
0,1,15648272,1,35,2,9,658,71829.34,1,1,1,68141.92,Retain,Churn
0,0,15594915,0,36,0,8,649,0.0,2,0,1,109179.89,Retain,Retain
0,1,15581115,0,39,0,9,603,76769.68,1,0,0,48224.72,Retain,Churn
1,1,15763907,0,39,0,1,820,104614.29,1,1,0,61538.43,Churn,Churn
0,0,15705994,1,27,2,10,712,0.0,1,1,0,94544.88,Retain,Retain
0,1,15772421,0,31,1,1,645,128927.93,1,1,1,2850.01,Retain,Churn
0,0,15711572,0,31,1,9,705,110941.93,2,1,0,163484.8,Retain,Retain
0,1,15691170,0,29,2,10,590,99250.08,1,1,1,129629.41,Retain,Churn
0,0,15600106,1,36,0,1,631,0.0,2,0,0,133141.34,Retain,Retain
0,0,15745431,1,34,0,7,604,0.0,2,1,1,188078.55,Retain,Retain
0,0,15649508,1,48,2,8,643,0.0,2,1,0,174729.3,Retain,Retain
0,0,15812611,0,30,2,5,690,0.0,2,0,1,78700.03,Retain,Retain
0,0,15619699,1,31,0,7,558,0.0,1,1,0,198269.08,Retain,Retain
1,1,15813946,1,51,1,1,637,104682.83,1,1,0,55266.96,Churn,Churn
0,1,15762762,0,45,1,5,648,118886.55,1,0,0,51636.7,Retain,Churn
0,1,15629793,1,28,2,8,652,156823.7,2,1,0,198251.52,Retain,Churn
0,1,15781298,1,39,1,3,808,124216.93,1,0,1,171442.36,Retain,Churn
0,1,15622658,0,26,0,2,551,144258.52,1,1,0,49778.79,Retain,Churn
0,1,15658980,1,26,1,9,711,128793.63,1,1,0,19262.05,Retain,Churn
1,1,15701936,1,28,1,10,467,126315.26,1,1,0,32349.29,Churn,Churn
0,0,15686917,0,40,2,4,789,0.0,2,1,0,137402.27,Retain,Retain
0,0,15807312,1,33,2,5,602,0.0,2,0,1,64038.34,Retain,Retain
0,0,15574523,1,39,0,1,576,0.0,2,1,1,68814.23,Retain,Retain
0,1,15724200,1,38,0,1,584,115341.55,1,0,1,173632.92,Retain,Churn
0,1,15738224,1,32,0,6,593,99162.29,1,1,0,128384.11,Retain,Churn
1,1,15593283,0,48,1,1,705,156848.13,2,1,1,99475.95,Churn,Churn
1,1,15814690,0,64,1,2,595,105736.32,1,1,1,89935.73,Churn,Churn
0,1,15807245,0,41,1,1,699,200117.76,2,1,0,94142.35,Retain,Churn
1,1,15799358,0,46,0,6,516,62212.29,1,0,1,171681.86,Churn,Churn
0,0,15616172,1,31,0,2,838,0.0,2,1,0,8222.96,Retain,Retain
0,0,15777958,1,39,0,10,587,0.0,2,1,1,170409.45,Retain,Retain
